task_id,episode_type,duplicate_count,primary_visibility_under_bm25_top8,retriever,k,retrieved_doc_ids,primary_recall_at_k,gold_evidence_recall_at_k,contradiction_candidate_recall_at_k,contaminant_fraction_at_k,unique_upstream_roots_at_k,source_type_entropy_at_k,primary_rank,pollutant_saturation_at_k,stress_score
eha2r_065,halupedia_or_generated_lore,1,False,bm25_top12,12,"eha2r_065_pollutant_root,eha2r_065_repost_00,eha2r_065_repost_01,eha2r_065_repost_02,eha2r_065_repost_03,eha2r_065_repost_04,eha2r_065_context_06,eha2r_065_context_07,eha2r_065_context_08,eha2r_065_context_09,eha2r_065_context_10,eha2r_065_context_11",0.0,0.0,0.0,0.5,7,2.8553885422075336,,0.5,3
eha2r_065,halupedia_or_generated_lore,1,False,primary_preserve_top8,8,"eha2r_065_pollutant_root,eha2r_065_repost_00,eha2r_065_repost_01,eha2r_065_repost_02,eha2r_065_repost_03,eha2r_065_repost_04,eha2r_065_context_06,eha2r_065_context_07",0.0,0.0,0.0,0.75,3,2.5,,0.75,3
eha2r_065,halupedia_or_generated_lore,1,False,heuristic_root_dedup_top8,8,"eha2r_065_pollutant_root,eha2r_065_repost_00,eha2r_065_context_06,eha2r_065_repost_01,eha2r_065_repost_02,eha2r_065_repost_03,eha2r_065_repost_04,eha2r_065_context_07",0.0,0.0,0.0,0.75,3,2.5,,0.75,3
eha2r_065,halupedia_or_generated_lore,1,False,hygienic_combo_top8,8,"eha2r_065_pollutant_root,eha2r_065_repost_00,eha2r_065_repost_01,eha2r_065_context_06,eha2r_065_context_07,eha2r_065_context_08,eha2r_065_context_09,eha2r_065_context_10",0.0,0.0,0.0,0.375,6,2.1556390622295662,,0.375,3
eha2r_065,halupedia_or_generated_lore,1,False,oracle_root_dedup_top8,8,"eha2r_065_pollutant_root,eha2r_065_context_06,eha2r_065_context_07,eha2r_065_context_08,eha2r_065_context_09,eha2r_065_context_10,eha2r_065_context_11,eha2r_065_context_12",0.0,0.0,0.0,0.125,8,2.1556390622295662,,0.125,3
eha2r_066,halupedia_or_generated_lore,1,False,bm25_top8,8,"eha2r_066_pollutant_root,eha2r_066_repost_00,eha2r_066_repost_01,eha2r_066_repost_02,eha2r_066_repost_04,eha2r_066_repost_03,eha2r_066_context_06,eha2r_066_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_066,halupedia_or_generated_lore,1,False,bm25_top12,12,"eha2r_066_pollutant_root,eha2r_066_repost_00,eha2r_066_repost_01,eha2r_066_repost_02,eha2r_066_repost_04,eha2r_066_repost_03,eha2r_066_context_06,eha2r_066_context_07,eha2r_066_context_08,eha2r_066_context_09,eha2r_066_context_10,eha2r_066_context_11",0.0,0.0,0.0,0.5,7,3.084962500721156,,0.5,3
eha2r_066,halupedia_or_generated_lore,1,False,primary_preserve_top8,8,"eha2r_066_pollutant_root,eha2r_066_repost_00,eha2r_066_repost_01,eha2r_066_repost_02,eha2r_066_repost_04,eha2r_066_repost_03,eha2r_066_context_06,eha2r_066_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_066,halupedia_or_generated_lore,1,False,heuristic_root_dedup_top8,8,"eha2r_066_pollutant_root,eha2r_066_repost_00,eha2r_066_context_06,eha2r_066_repost_01,eha2r_066_repost_02,eha2r_066_repost_04,eha2r_066_repost_03,eha2r_066_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_066,halupedia_or_generated_lore,1,False,hygienic_combo_top8,8,"eha2r_066_pollutant_root,eha2r_066_repost_00,eha2r_066_repost_01,eha2r_066_context_06,eha2r_066_context_07,eha2r_066_context_08,eha2r_066_context_09,eha2r_066_context_10",0.0,0.0,0.0,0.375,6,2.75,,0.375,3
eha2r_066,halupedia_or_generated_lore,1,False,oracle_root_dedup_top8,8,"eha2r_066_pollutant_root,eha2r_066_context_06,eha2r_066_context_07,eha2r_066_context_08,eha2r_066_context_09,eha2r_066_context_10,eha2r_066_context_11,eha2r_066_context_12",0.0,0.0,0.0,0.125,8,2.1556390622295662,,0.125,3
eha2r_067,halupedia_or_generated_lore,1,False,bm25_top8,8,"eha2r_067_pollutant_root,eha2r_067_repost_00,eha2r_067_repost_01,eha2r_067_repost_03,eha2r_067_repost_02,eha2r_067_context_05,eha2r_067_context_06,eha2r_067_context_07",0.0,0.0,0.0,0.625,4,2.5,,0.625,2
eha2r_067,halupedia_or_generated_lore,1,False,bm25_top12,12,"eha2r_067_pollutant_root,eha2r_067_repost_00,eha2r_067_repost_01,eha2r_067_repost_03,eha2r_067_repost_02,eha2r_067_context_05,eha2r_067_context_06,eha2r_067_context_07,eha2r_067_context_08,eha2r_067_context_09,eha2r_067_context_10,eha2r_067_context_11",0.0,0.0,0.0,0.4166666666666667,8,2.8553885422075336,,0.4166666666666667,2
eha2r_067,halupedia_or_generated_lore,1,False,primary_preserve_top8,8,"eha2r_067_pollutant_root,eha2r_067_repost_00,eha2r_067_repost_01,eha2r_067_repost_03,eha2r_067_repost_02,eha2r_067_context_05,eha2r_067_context_06,eha2r_067_context_07",0.0,0.0,0.0,0.625,4,2.5,,0.625,2
eha2r_067,halupedia_or_generated_lore,1,False,heuristic_root_dedup_top8,8,"eha2r_067_pollutant_root,eha2r_067_repost_00,eha2r_067_context_05,eha2r_067_repost_01,eha2r_067_repost_03,eha2r_067_repost_02,eha2r_067_context_06,eha2r_067_context_07",0.0,0.0,0.0,0.625,4,2.5,,0.625,2
eha2r_067,halupedia_or_generated_lore,1,False,hygienic_combo_top8,8,"eha2r_067_pollutant_root,eha2r_067_repost_00,eha2r_067_repost_01,eha2r_067_context_05,eha2r_067_context_06,eha2r_067_context_07,eha2r_067_context_08,eha2r_067_context_09",0.0,0.0,0.0,0.375,6,2.4056390622295662,,0.375,2
eha2r_067,halupedia_or_generated_lore,1,False,oracle_root_dedup_top8,8,"eha2r_067_pollutant_root,eha2r_067_context_05,eha2r_067_context_06,eha2r_067_context_07,eha2r_067_context_08,eha2r_067_context_09,eha2r_067_context_10,eha2r_067_context_11",0.0,0.0,0.0,0.125,8,2.1556390622295662,,0.125,2
eha2r_068,halupedia_or_generated_lore,1,False,bm25_top8,8,"eha2r_068_pollutant_root,eha2r_068_repost_00,eha2r_068_repost_02,eha2r_068_repost_03,eha2r_068_repost_01,eha2r_068_context_05,eha2r_068_context_06,eha2r_068_context_07",0.0,0.0,0.0,0.625,4,2.1556390622295662,,0.625,2
eha2r_068,halupedia_or_generated_lore,1,False,bm25_top12,12,"eha2r_068_pollutant_root,eha2r_068_repost_00,eha2r_068_repost_02,eha2r_068_repost_03,eha2r_068_repost_01,eha2r_068_context_05,eha2r_068_context_06,eha2r_068_context_07,eha2r_068_context_08,eha2r_068_context_09,eha2r_068_context_10,eha2r_068_context_11",0.0,0.0,0.0,0.4166666666666667,8,2.6258145836939115,,0.4166666666666667,2
eha2r_068,halupedia_or_generated_lore,1,False,primary_preserve_top8,8,"eha2r_068_pollutant_root,eha2r_068_repost_00,eha2r_068_repost_02,eha2r_068_repost_03,eha2r_068_repost_01,eha2r_068_context_05,eha2r_068_context_06,eha2r_068_context_07",0.0,0.0,0.0,0.625,4,2.1556390622295662,,0.625,2
eha2r_068,halupedia_or_generated_lore,1,False,heuristic_root_dedup_top8,8,"eha2r_068_pollutant_root,eha2r_068_repost_00,eha2r_068_context_05,eha2r_068_repost_02,eha2r_068_repost_03,eha2r_068_repost_01,eha2r_068_context_06,eha2r_068_context_07",0.0,0.0,0.0,0.625,4,2.1556390622295662,,0.625,2
eha2r_068,halupedia_or_generated_lore,1,False,hygienic_combo_top8,8,"eha2r_068_pollutant_root,eha2r_068_repost_00,eha2r_068_repost_02,eha2r_068_context_05,eha2r_068_context_06,eha2r_068_context_07,eha2r_068_context_08,eha2r_068_context_09",0.0,0.0,0.0,0.375,6,2.4056390622295662,,0.375,2
eha2r_068,halupedia_or_generated_lore,1,False,oracle_root_dedup_top8,8,"eha2r_068_pollutant_root,eha2r_068_context_05,eha2r_068_context_06,eha2r_068_context_07,eha2r_068_context_08,eha2r_068_context_09,eha2r_068_context_10,eha2r_068_context_11",0.0,0.0,0.0,0.125,8,1.811278124459133,,0.125,2
eha2r_069,halupedia_or_generated_lore,1,False,bm25_top8,8,"eha2r_069_pollutant_root,eha2r_069_repost_01,eha2r_069_repost_02,eha2r_069_repost_03,eha2r_069_repost_00,eha2r_069_context_05,eha2r_069_context_06,eha2r_069_context_07",0.0,0.0,0.0,0.625,4,2.75,,0.625,2
eha2r_069,halupedia_or_generated_lore,1,False,bm25_top12,12,"eha2r_069_pollutant_root,eha2r_069_repost_01,eha2r_069_repost_02,eha2r_069_repost_03,eha2r_069_repost_00,eha2r_069_context_05,eha2r_069_context_06,eha2r_069_context_07,eha2r_069_context_08,eha2r_069_context_09,eha2r_069_context_10,eha2r_069_context_11",0.0,0.0,0.0,0.4166666666666667,8,2.8553885422075336,,0.4166666666666667,2
eha2r_069,halupedia_or_generated_lore,1,False,primary_preserve_top8,8,"eha2r_069_pollutant_root,eha2r_069_repost_01,eha2r_069_repost_02,eha2r_069_repost_03,eha2r_069_repost_00,eha2r_069_context_05,eha2r_069_context_06,eha2r_069_context_07",0.0,0.0,0.0,0.625,4,2.75,,0.625,2
eha2r_069,halupedia_or_generated_lore,1,False,heuristic_root_dedup_top8,8,"eha2r_069_pollutant_root,eha2r_069_repost_01,eha2r_069_context_05,eha2r_069_repost_02,eha2r_069_repost_03,eha2r_069_repost_00,eha2r_069_context_06,eha2r_069_context_07",0.0,0.0,0.0,0.625,4,2.75,,0.625,2
eha2r_069,halupedia_or_generated_lore,1,False,hygienic_combo_top8,8,"eha2r_069_pollutant_root,eha2r_069_repost_01,eha2r_069_repost_02,eha2r_069_context_05,eha2r_069_context_06,eha2r_069_context_07,eha2r_069_context_08,eha2r_069_context_09",0.0,0.0,0.0,0.375,6,2.75,,0.375,2
eha2r_069,halupedia_or_generated_lore,1,False,oracle_root_dedup_top8,8,"eha2r_069_pollutant_root,eha2r_069_context_05,eha2r_069_context_06,eha2r_069_context_07,eha2r_069_context_08,eha2r_069_context_09,eha2r_069_context_10,eha2r_069_context_11",0.0,0.0,0.0,0.125,8,2.1556390622295662,,0.125,2
eha2r_070,insufficient_or_no_primary,1,False,bm25_top8,8,"eha2r_070_pollutant_root,eha2r_070_repost_00,eha2r_070_repost_01,eha2r_070_repost_02,eha2r_070_repost_03,eha2r_070_context_05,eha2r_070_context_06,eha2r_070_context_07",0.0,0.0,0.0,0.625,4,3.0,,0.625,2
eha2r_070,insufficient_or_no_primary,1,False,bm25_top12,12,"eha2r_070_pollutant_root,eha2r_070_repost_00,eha2r_070_repost_01,eha2r_070_repost_02,eha2r_070_repost_03,eha2r_070_context_05,eha2r_070_context_06,eha2r_070_context_07,eha2r_070_context_08,eha2r_070_context_09,eha2r_070_context_10,eha2r_070_context_11",0.0,0.0,0.0,0.4166666666666667,8,3.084962500721156,,0.4166666666666667,2
eha2r_070,insufficient_or_no_primary,1,False,primary_preserve_top8,8,"eha2r_070_pollutant_root,eha2r_070_repost_00,eha2r_070_repost_01,eha2r_070_repost_02,eha2r_070_repost_03,eha2r_070_context_05,eha2r_070_context_06,eha2r_070_context_07",0.0,0.0,0.0,0.625,4,3.0,,0.625,2
eha2r_070,insufficient_or_no_primary,1,False,heuristic_root_dedup_top8,8,"eha2r_070_pollutant_root,eha2r_070_repost_00,eha2r_070_context_05,eha2r_070_repost_01,eha2r_070_repost_02,eha2r_070_repost_03,eha2r_070_context_06,eha2r_070_context_07",0.0,0.0,0.0,0.625,4,3.0,,0.625,2
eha2r_070,insufficient_or_no_primary,1,False,hygienic_combo_top8,8,"eha2r_070_pollutant_root,eha2r_070_repost_00,eha2r_070_repost_01,eha2r_070_context_05,eha2r_070_context_06,eha2r_070_context_07,eha2r_070_context_08,eha2r_070_context_09",0.0,0.0,0.0,0.375,6,2.75,,0.375,2
eha2r_070,insufficient_or_no_primary,1,False,oracle_root_dedup_top8,8,"eha2r_070_pollutant_root,eha2r_070_context_05,eha2r_070_context_06,eha2r_070_context_07,eha2r_070_context_08,eha2r_070_context_09,eha2r_070_context_10,eha2r_070_context_11",0.0,0.0,0.0,0.125,8,2.25,,0.125,2
eha2r_071,insufficient_or_no_primary,1,False,bm25_top8,8,"eha2r_071_pollutant_root,eha2r_071_repost_00,eha2r_071_repost_01,eha2r_071_repost_02,eha2r_071_repost_04,eha2r_071_repost_03,eha2r_071_context_06,eha2r_071_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_071,insufficient_or_no_primary,1,False,bm25_top12,12,"eha2r_071_pollutant_root,eha2r_071_repost_00,eha2r_071_repost_01,eha2r_071_repost_02,eha2r_071_repost_04,eha2r_071_repost_03,eha2r_071_context_06,eha2r_071_context_07,eha2r_071_context_08,eha2r_071_context_09,eha2r_071_context_10,eha2r_071_context_11",0.0,0.0,0.0,0.5,7,2.918295834054489,,0.5,3
eha2r_071,insufficient_or_no_primary,1,False,primary_preserve_top8,8,"eha2r_071_pollutant_root,eha2r_071_repost_00,eha2r_071_repost_01,eha2r_071_repost_02,eha2r_071_repost_04,eha2r_071_repost_03,eha2r_071_context_06,eha2r_071_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_071,insufficient_or_no_primary,1,False,heuristic_root_dedup_top8,8,"eha2r_071_pollutant_root,eha2r_071_repost_00,eha2r_071_context_06,eha2r_071_repost_01,eha2r_071_repost_02,eha2r_071_repost_04,eha2r_071_repost_03,eha2r_071_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_071,insufficient_or_no_primary,1,False,hygienic_combo_top8,8,"eha2r_071_pollutant_root,eha2r_071_repost_00,eha2r_071_repost_01,eha2r_071_context_06,eha2r_071_context_07,eha2r_071_context_08,eha2r_071_context_09,eha2r_071_context_10",0.0,0.0,0.0,0.375,6,2.5,,0.375,3
eha2r_071,insufficient_or_no_primary,1,False,oracle_root_dedup_top8,8,"eha2r_071_pollutant_root,eha2r_071_context_06,eha2r_071_context_07,eha2r_071_context_08,eha2r_071_context_09,eha2r_071_context_10,eha2r_071_context_11,eha2r_071_context_12",0.0,0.0,0.0,0.125,8,1.9056390622295665,,0.125,3
eha2r_072,insufficient_or_no_primary,1,False,bm25_top8,8,"eha2r_072_pollutant_root,eha2r_072_repost_00,eha2r_072_repost_01,eha2r_072_repost_03,eha2r_072_repost_04,eha2r_072_repost_02,eha2r_072_context_06,eha2r_072_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_072,insufficient_or_no_primary,1,False,bm25_top12,12,"eha2r_072_pollutant_root,eha2r_072_repost_00,eha2r_072_repost_01,eha2r_072_repost_03,eha2r_072_repost_04,eha2r_072_repost_02,eha2r_072_context_06,eha2r_072_context_07,eha2r_072_context_08,eha2r_072_context_09,eha2r_072_context_10,eha2r_072_context_11",0.0,0.0,0.0,0.5,7,3.084962500721156,,0.5,3
eha2r_072,insufficient_or_no_primary,1,False,primary_preserve_top8,8,"eha2r_072_pollutant_root,eha2r_072_repost_00,eha2r_072_repost_01,eha2r_072_repost_03,eha2r_072_repost_04,eha2r_072_repost_02,eha2r_072_context_06,eha2r_072_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_072,insufficient_or_no_primary,1,False,heuristic_root_dedup_top8,8,"eha2r_072_pollutant_root,eha2r_072_repost_00,eha2r_072_context_06,eha2r_072_repost_01,eha2r_072_repost_03,eha2r_072_repost_04,eha2r_072_repost_02,eha2r_072_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_072,insufficient_or_no_primary,1,False,hygienic_combo_top8,8,"eha2r_072_pollutant_root,eha2r_072_repost_00,eha2r_072_repost_01,eha2r_072_context_06,eha2r_072_context_07,eha2r_072_context_08,eha2r_072_context_09,eha2r_072_context_10",0.0,0.0,0.0,0.375,6,2.5,,0.375,3
eha2r_072,insufficient_or_no_primary,1,False,oracle_root_dedup_top8,8,"eha2r_072_pollutant_root,eha2r_072_context_06,eha2r_072_context_07,eha2r_072_context_08,eha2r_072_context_09,eha2r_072_context_10,eha2r_072_context_11,eha2r_072_context_12",0.0,0.0,0.0,0.125,8,2.25,,0.125,3
eha2r_073,insufficient_or_no_primary,1,False,bm25_top8,8,"eha2r_073_pollutant_root,eha2r_073_repost_00,eha2r_073_repost_02,eha2r_073_repost_03,eha2r_073_repost_04,eha2r_073_repost_01,eha2r_073_context_06,eha2r_073_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_073,insufficient_or_no_primary,1,False,bm25_top12,12,"eha2r_073_pollutant_root,eha2r_073_repost_00,eha2r_073_repost_02,eha2r_073_repost_03,eha2r_073_repost_04,eha2r_073_repost_01,eha2r_073_context_06,eha2r_073_context_07,eha2r_073_context_08,eha2r_073_context_09,eha2r_073_context_10,eha2r_073_context_11",0.0,0.0,0.0,0.5,7,2.8553885422075336,,0.5,3
eha2r_073,insufficient_or_no_primary,1,False,primary_preserve_top8,8,"eha2r_073_pollutant_root,eha2r_073_repost_00,eha2r_073_repost_02,eha2r_073_repost_03,eha2r_073_repost_04,eha2r_073_repost_01,eha2r_073_context_06,eha2r_073_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_073,insufficient_or_no_primary,1,False,heuristic_root_dedup_top8,8,"eha2r_073_pollutant_root,eha2r_073_repost_00,eha2r_073_context_06,eha2r_073_repost_02,eha2r_073_repost_03,eha2r_073_repost_04,eha2r_073_repost_01,eha2r_073_context_07",0.0,0.0,0.0,0.75,3,2.75,,0.75,3
eha2r_073,insufficient_or_no_primary,1,False,hygienic_combo_top8,8,"eha2r_073_pollutant_root,eha2r_073_repost_00,eha2r_073_repost_02,eha2r_073_context_06,eha2r_073_context_07,eha2r_073_context_08,eha2r_073_context_09,eha2r_073_context_10",0.0,0.0,0.0,0.375,6,2.4056390622295662,,0.375,3
eha2r_073,insufficient_or_no_primary,1,False,oracle_root_dedup_top8,8,"eha2r_073_pollutant_root,eha2r_073_context_06,eha2r_073_context_07,eha2r_073_context_08,eha2r_073_context_09,eha2r_073_context_10,eha2r_073_context_11,eha2r_073_context_12",0.0,0.0,0.0,0.125,8,2.1556390622295662,,0.125,3
eha2r_074,insufficient_or_no_primary,1,False,bm25_top8,8,"eha2r_074_pollutant_root,eha2r_074_repost_01,eha2r_074_repost_02,eha2r_074_repost_03,eha2r_074_repost_00,eha2r_074_context_05,eha2r_074_context_06,eha2r_074_context_07",0.0,0.0,0.0,0.625,4,2.5,,0.625,2
eha2r_074,insufficient_or_no_primary,1,False,bm25_top12,12,"eha2r_074_pollutant_root,eha2r_074_repost_01,eha2r_074_repost_02,eha2r_074_repost_03,eha2r_074_repost_00,eha2r_074_context_05,eha2r_074_context_06,eha2r_074_context_07,eha2r_074_context_08,eha2r_074_context_09,eha2r_074_context_10,eha2r_074_context_11",0.0,0.0,0.0,0.4166666666666667,8,2.688721875540867,,0.4166666666666667,2
eha2r_074,insufficient_or_no_primary,1,False,primary_preserve_top8,8,"eha2r_074_pollutant_root,eha2r_074_repost_01,eha2r_074_repost_02,eha2r_074_repost_03,eha2r_074_repost_00,eha2r_074_context_05,eha2r_074_context_06,eha2r_074_context_07",0.0,0.0,0.0,0.625,4,2.5,,0.625,2
eha2r_074,insufficient_or_no_primary,1,False,heuristic_root_dedup_top8,8,"eha2r_074_pollutant_root,eha2r_074_repost_01,eha2r_074_context_05,eha2r_074_repost_02,eha2r_074_repost_03,eha2r_074_repost_00,eha2r_074_context_06,eha2r_074_context_07",0.0,0.0,0.0,0.625,4,2.5,,0.625,2
eha2r_074,insufficient_or_no_primary,1,False,hygienic_combo_top8,8,"eha2r_074_pollutant_root,eha2r_074_repost_01,eha2r_074_repost_02,eha2r_074_context_05,eha2r_074_context_06,eha2r_074_context_07,eha2r_074_context_08,eha2r_074_context_09",0.0,0.0,0.0,0.375,6,2.5,,0.375,2
eha2r_074,insufficient_or_no_primary,1,False,oracle_root_dedup_top8,8,"eha2r_074_pollutant_root,eha2r_074_context_05,eha2r_074_context_06,eha2r_074_context_07,eha2r_074_context_08,eha2r_074_context_09,eha2r_074_context_10,eha2r_074_context_11",0.0,0.0,0.0,0.125,8,1.9056390622295665,,0.125,2
eha2r_075,insufficient_or_no_primary,1,False,bm25_top8,8,"eha2r_075_pollutant_root,eha2r_075_repost_00,eha2r_075_repost_01,eha2r_075_repost_02,eha2r_075_repost_03,eha2r_075_repost_04,eha2r_075_context_06,eha2r_075_context_07",0.0,0.0,0.0,0.75,3,2.5,,0.75,3
eha2r_075,insufficient_or_no_primary,1,False,bm25_top12,12,"eha2r_075_pollutant_root,eha2r_075_repost_00,eha2r_075_repost_01,eha2r_075_repost_02,eha2r_075_repost_03,eha2r_075_repost_04,eha2r_075_context_06,eha2r_075_context_07,eha2r_075_context_08,eha2r_075_context_09,eha2r_075_context_10,eha2r_075_context_11",0.0,0.0,0.0,0.5,7,2.8553885422075336,,0.5,3
eha2r_075,insufficient_or_no_primary,1,False,primary_preserve_top8,8,"eha2r_075_pollutant_root,eha2r_075_repost_00,eha2r_075_repost_01,eha2r_075_repost_02,eha2r_075_repost_03,eha2r_075_repost_04,eha2r_075_context_06,eha2r_075_context_07",0.0,0.0,0.0,0.75,3,2.5,,0.75,3
eha2r_075,insufficient_or_no_primary,1,False,heuristic_root_dedup_top8,8,"eha2r_075_pollutant_root,eha2r_075_repost_00,eha2r_075_context_06,eha2r_075_repost_01,eha2r_075_repost_02,eha2r_075_repost_03,eha2r_075_repost_04,eha2r_075_context_07",0.0,0.0,0.0,0.75,3,2.5,,0.75,3
eha2r_075,insufficient_or_no_primary,1,False,hygienic_combo_top8,8,"eha2r_075_pollutant_root,eha2r_075_repost_00,eha2r_075_repost_01,eha2r_075_context_06,eha2r_075_context_07,eha2r_075_context_08,eha2r_075_context_09,eha2r_075_context_10",0.0,0.0,0.0,0.375,6,2.1556390622295662,,0.375,3
eha2r_075,insufficient_or_no_primary,1,False,oracle_root_dedup_top8,8,"eha2r_075_pollutant_root,eha2r_075_context_06,eha2r_075_context_07,eha2r_075_context_08,eha2r_075_context_09,eha2r_075_context_10,eha2r_075_context_11,eha2r_075_context_12",0.0,0.0,0.0,0.125,8,2.1556390622295662,,0.125,3
eha2r_076,mixed_source_corruption_v2,1,True,bm25_top8,8,"eha2r_076_pollutant_root,eha2r_076_primary_a,eha2r_076_primary_b,eha2r_076_corrupted_appendix,eha2r_076_repost_00,eha2r_076_repost_01,eha2r_076_repost_02,eha2r_076_repost_04",1.0,1.0,1.0,0.75,4,2.75,2,0.625,0
eha2r_076,mixed_source_corruption_v2,1,True,bm25_top12,12,"eha2r_076_pollutant_root,eha2r_076_primary_a,eha2r_076_primary_b,eha2r_076_corrupted_appendix,eha2r_076_repost_00,eha2r_076_repost_01,eha2r_076_repost_02,eha2r_076_repost_04,eha2r_076_repost_03,eha2r_076_context_09,eha2r_076_context_10,eha2r_076_context_11",1.0,1.0,1.0,0.5833333333333334,7,3.2516291673878226,2,0.5,0
eha2r_076,mixed_source_corruption_v2,1,True,primary_preserve_top8,8,"eha2r_076_primary_a,eha2r_076_primary_b,eha2r_076_pollutant_root,eha2r_076_corrupted_appendix,eha2r_076_repost_00,eha2r_076_repost_01,eha2r_076_repost_02,eha2r_076_repost_04",1.0,1.0,1.0,0.75,4,2.75,2,0.625,0
eha2r_076,mixed_source_corruption_v2,1,True,heuristic_root_dedup_top8,8,"eha2r_076_pollutant_root,eha2r_076_primary_a,eha2r_076_corrupted_appendix,eha2r_076_repost_00,eha2r_076_context_09,eha2r_076_primary_b,eha2r_076_repost_01,eha2r_076_repost_02",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_076,mixed_source_corruption_v2,1,True,hygienic_combo_top8,8,"eha2r_076_primary_a,eha2r_076_primary_b,eha2r_076_pollutant_root,eha2r_076_corrupted_appendix,eha2r_076_repost_00,eha2r_076_repost_01,eha2r_076_context_09,eha2r_076_context_10",1.0,1.0,1.0,0.5,6,2.75,2,0.375,0
eha2r_076,mixed_source_corruption_v2,1,True,oracle_root_dedup_top8,8,"eha2r_076_pollutant_root,eha2r_076_primary_a,eha2r_076_primary_b,eha2r_076_corrupted_appendix,eha2r_076_context_09,eha2r_076_context_10,eha2r_076_context_11,eha2r_076_context_12",1.0,1.0,1.0,0.25,8,2.5,2,0.125,0
eha2r_077,mixed_source_corruption_v2,1,True,bm25_top8,8,"eha2r_077_pollutant_root,eha2r_077_primary_a,eha2r_077_primary_b,eha2r_077_corrupted_appendix,eha2r_077_repost_00,eha2r_077_repost_01,eha2r_077_repost_03,eha2r_077_repost_02",1.0,1.0,1.0,0.75,4,2.75,2,0.625,0
eha2r_077,mixed_source_corruption_v2,1,True,bm25_top12,12,"eha2r_077_pollutant_root,eha2r_077_primary_a,eha2r_077_primary_b,eha2r_077_corrupted_appendix,eha2r_077_repost_00,eha2r_077_repost_01,eha2r_077_repost_03,eha2r_077_repost_02,eha2r_077_context_08,eha2r_077_context_09,eha2r_077_context_10,eha2r_077_context_11",1.0,1.0,1.0,0.5,8,3.0220552088742005,2,0.4166666666666667,0
eha2r_077,mixed_source_corruption_v2,1,True,primary_preserve_top8,8,"eha2r_077_primary_a,eha2r_077_primary_b,eha2r_077_pollutant_root,eha2r_077_corrupted_appendix,eha2r_077_repost_00,eha2r_077_repost_01,eha2r_077_repost_03,eha2r_077_repost_02",1.0,1.0,1.0,0.75,4,2.75,2,0.625,0
eha2r_077,mixed_source_corruption_v2,1,True,heuristic_root_dedup_top8,8,"eha2r_077_pollutant_root,eha2r_077_primary_a,eha2r_077_corrupted_appendix,eha2r_077_repost_00,eha2r_077_context_08,eha2r_077_primary_b,eha2r_077_repost_01,eha2r_077_repost_03",1.0,1.0,1.0,0.625,5,2.75,2,0.5,0
eha2r_077,mixed_source_corruption_v2,1,True,hygienic_combo_top8,8,"eha2r_077_primary_a,eha2r_077_primary_b,eha2r_077_pollutant_root,eha2r_077_corrupted_appendix,eha2r_077_repost_00,eha2r_077_repost_01,eha2r_077_context_08,eha2r_077_context_09",1.0,1.0,1.0,0.5,6,2.5,2,0.375,0
eha2r_077,mixed_source_corruption_v2,1,True,oracle_root_dedup_top8,8,"eha2r_077_pollutant_root,eha2r_077_primary_a,eha2r_077_primary_b,eha2r_077_corrupted_appendix,eha2r_077_context_08,eha2r_077_context_09,eha2r_077_context_10,eha2r_077_context_11",1.0,1.0,1.0,0.25,8,2.1556390622295662,2,0.125,0
eha2r_078,mixed_source_corruption_v2,1,True,bm25_top8,8,"eha2r_078_pollutant_root,eha2r_078_primary_a,eha2r_078_primary_b,eha2r_078_corrupted_appendix,eha2r_078_repost_00,eha2r_078_repost_02,eha2r_078_repost_03,eha2r_078_repost_04",1.0,1.0,1.0,0.75,4,2.75,2,0.625,0
eha2r_078,mixed_source_corruption_v2,1,True,bm25_top12,12,"eha2r_078_pollutant_root,eha2r_078_primary_a,eha2r_078_primary_b,eha2r_078_corrupted_appendix,eha2r_078_repost_00,eha2r_078_repost_02,eha2r_078_repost_03,eha2r_078_repost_04,eha2r_078_repost_01,eha2r_078_context_09,eha2r_078_context_10,eha2r_078_context_11",1.0,1.0,1.0,0.5833333333333334,7,3.4182958340544896,2,0.5,0
eha2r_078,mixed_source_corruption_v2,1,True,primary_preserve_top8,8,"eha2r_078_primary_a,eha2r_078_primary_b,eha2r_078_pollutant_root,eha2r_078_corrupted_appendix,eha2r_078_repost_00,eha2r_078_repost_02,eha2r_078_repost_03,eha2r_078_repost_04",1.0,1.0,1.0,0.75,4,2.75,2,0.625,0
